Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Location,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Signal Type,Pedestrian Button Type,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Latitude,Longitude,Modified Date
336, 6TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001645,5158201,SECONDARY,"3,9", 6TH ST,IH 35 SVRD,2018884,,346: IH 35 SVRD / 6TH ST,,AUSTIN FULL PURPOSE,2041178,CENTRAL,,,"(30.2658806, -97.7350006)",600,700,2019,COUNTDOWN,,False,,5817c087e052e0422be6c688,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,NO DETECTION,,,,30.2658806,-97.7350006,12/10/51307 12:00:00 PM +0000
338, HOWARD LN / HARRIS RIDGE BLVD,TRAFFIC,TURNED_ON,LOC16-001655,5166272,PRIMARY,7, HOWARD LN, HARRIS RIDGE BLVD,2006408,,,,AUSTIN FULL PURPOSE,2038310,NORTHEAST,,04/28/39496,"(30.4095459, -97.6486282)",13401,901,2017,COUNTDOWN,,False,,5817c087e052e0422be6c68c,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.4095459,-97.6486282,02/27/50690 05:20:00 AM +0000
353, 7TH ST / PROSPECT AVE,TRAFFIC,TURNED_ON,LOC16-001730,5160282,PRIMARY,"3,1", 7TH ST, PROSPECT AVE,2019158,,,,AUSTIN FULL PURPOSE,2019159,CENTRAL,,01/12/16396,"(30.2614746, -97.7174606)",700,2141,2019,COUNTDOWN,,False,,5817c088e052e0422be6c6aa,ONLINE,02/20/51286 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2614746,-97.7174606,08/29/51182 04:00:00 AM +0000
354, 7TH ST / PEDERNALES ST,TRAFFIC,TURNED_ON,LOC16-001735,5160710,PRIMARY,3, 7TH ST, PEDERNALES ST,2019179,,,,AUSTIN FULL PURPOSE,2019194,CENTRAL,,06/24/0328,"(30.2609138, -97.7137146)",700,2500,2019,COUNTDOWN,,True,,5817c088e052e0422be6c6ac,ONLINE,02/20/51286 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2609138,-97.7137146,05/22/51408 12:00:00 AM +0000
371, 12TH ST / COMAL ST,TRAFFIC,TURNED_ON,LOC16-001820,5159534,PRIMARY,1, 12TH ST, COMAL ST,2018352,,,,AUSTIN FULL PURPOSE,2018351,NORTHEAST,,08/07/18800,"(30.2731647, -97.7238464)",1200,1500,2019,WALK/DONT WALK,,False,,5817c088e052e0422be6c6ce,ONLINE,07/31/51469 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2731647,-97.7238464,07/12/51508 04:40:00 PM +0000
372, SPRINGDALE RD / CESAR CHAVEZ ST,TRAFFIC,TURNED_ON,LOC16-001825,5161670,PRIMARY,3, SPRINGDALE RD, CESAR CHAVEZ ST,2019616,,,,AUSTIN FULL PURPOSE,2019615,CENTRAL,,08/19/24596,"(30.2519169, -97.7042694)",3520,102,2018,COUNTDOWN,,False,,5817c088e052e0422be6c6d0,ONLINE,09/28/51206 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2519169,-97.7042694,03/31/51659 07:20:00 AM +0000
391, PLEASANT VALLEY RD / RIVERSIDE DR,TRAFFIC,TURNED_ON,LOC16-001915,5159696,SECONDARY,3, PLEASANT VALLEY RD, RIVERSIDE DR,2022787,,392:  PLEASANT VALLEY RD / RIVERSIDE DR,,AUSTIN FULL PURPOSE,2022786,SOUTHWEST,,12/02/13124,"(30.2336788, -97.7234879)",2513,1970,2018,COUNTDOWN,APS,False,,5b5c435a97428f168b0e86c8,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,UNKNOWN,11/11/51430 08:00:00 AM +0000,,,30.2336788,-97.7234879,03/17/51544 03:20:00 PM +0000
389, RIVERSIDE DR / PARKER LN,TRAFFIC,TURNED_ON,LOC16-001905,5159035,PRIMARY,"3,9", RIVERSIDE DR, PARKER LN,2022642,,,,AUSTIN FULL PURPOSE,2022535,SOUTHWEST,,08/26/2827,"(30.2432289, -97.7293091)",1201,1723,2019,WALK/DONT WALK,,False,,5817c089e052e0422be6c6f0,ONLINE,10/10/49748 02:00:00 PM +0000,COA,BROKEN,05/13/51373 08:00:00 AM +0000,,,30.2432289,-97.7293091,03/15/51555 05:20:00 AM +0000
390, RIVERSIDE DR / BURTON DR,TRAFFIC,TURNED_ON,LOC16-001910,5159308,PRIMARY,3, RIVERSIDE DR, BURTON DR,2041450,,,,AUSTIN FULL PURPOSE,2023676,SOUTHWEST,,12/27/5184,"(30.2402401, -97.7270355)",1501,2008,2019,WALK/DONT WALK,,False,"1002, 1032, 1361, 1003, 1030, 5554, 1033",5817c089e052e0422be6c6f2,ONLINE,10/10/49748 02:00:00 PM +0000,COA,OK,07/06/50913 12:00:00 AM +0000,,,30.2402401,-97.7270355,05/17/51623 05:20:00 AM +0000
406, CONGRESS AVE / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-001990,5153835,PRIMARY,3, CONGRESS AVE, ST ELMO RD,2024506,,,407:  CONGRESS AVE / ST ELMO RD,AUSTIN FULL PURPOSE,2024505,SOUTHWEST,,03/29/13278,"(30.2182045, -97.7668762)",101,4228,2017,WALK/DONT WALK,APS,False,"532, 565, 531",5817c08ae052e0422be6c712,ONLINE,05/18/50919 08:40:00 AM +0000,COA,OK,08/07/51433 08:00:00 AM +0000,Modified the signal to allow left turn movements (completed on 11/2/17),,30.2182045,-97.7668762,05/15/51553 11:20:00 AM +0000
407, CONGRESS AVE / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-001995,5153778,SECONDARY,3, CONGRESS AVE, ST ELMO RD,2024554,,406:  CONGRESS AVE / ST ELMO RD,,AUSTIN FULL PURPOSE,2024530,SOUTHWEST,,01/28/13289,"(30.2174797, -97.7673035)",100,4356,2019,WALK/DONT WALK,APS,False,,5817c08ae052e0422be6c714,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,COA,BROKEN,04/06/51083 12:00:00 AM +0000,,,30.2174797,-97.7673035,01/12/51683 12:00:00 PM +0000
408, CONGRESS AVE / SHERATON AVE,TRAFFIC,TURNED_ON,LOC16-002000,5153603,PRIMARY,3, CONGRESS AVE, SHERATON AVE,2024623,,,,AUSTIN FULL PURPOSE,2024602,SOUTHWEST,,07/04/4897,"(30.2151566, -97.7687759)",100,4400,2017,WALK/DONT WALK,,False,,5817c08ae052e0422be6c716,ONLINE,10/11/49748 06:40:00 AM +0000,COA,OK,04/16/51447 08:00:00 AM +0000,,,30.2151566,-97.7687759,08/29/51448 12:40:00 AM +0000
423, BRODIE LN / ERNEST ROBLES WAY,TRAFFIC,TURNED_ON,LOC16-002075,5148691,PRIMARY,, BRODIE LN, ERNEST ROBLES WAY,3261416,,,,SUNSET VALLEY FULL PURPOSE,3261455,SOUTHWEST,,02/01/23841,"(30.2295017, -97.8203506)",4100,5300,2019,WALK/DONT WALK,,False,,5817c08be052e0422be6c734,ONLINE,04/22/50878 08:40:00 AM +0000,Sunset Valley,NO DETECTION,,,,30.2295017,-97.8203506,09/28/51655 10:40:00 AM +0000
424, CAPITAL OF TEXAS HWY / WEST GATE BLVD,TRAFFIC,TURNED_ON,LOC16-002080,5150283,PRIMARY,5, CAPITAL OF TEXAS HWY, WEST GATE BLVD,2023923,,,,AUSTIN FULL PURPOSE,2026318,SOUTHWEST,,09/14/21097,"(30.2421951, -97.8011093)",3901,3800,2017,COUNTDOWN,,False,,5817c08be052e0422be6c736,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,12/06/51044 12:00:00 AM +0000,,,30.2421951,-97.8011093,12/31/51436 04:40:00 PM +0000
425, 1ST ST / EBERHART LN,TRAFFIC,TURNED_ON,LOC16-002085,5151742,PRIMARY,2, 1ST ST, EBERHART LN,2025240,,,,AUSTIN FULL PURPOSE,2025239,SOUTHWEST,,12/01/17992,"(30.2005444, -97.785675)",701,6106,2019,WALK/DONT WALK,,False,"1682, 1541, 1683, 1681, 4396",5817c08be052e0422be6c738,ONLINE,12/12/51329 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.2005444,-97.785675,05/16/51007 06:00:00 AM +0000
426, STASSNEY LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002090,5154346,PRIMARY,2, STASSNEY LN,IH 35 SVRD,2041869,,,427:  STASSNEY LN / 35 SVRD,AUSTIN FULL PURPOSE,3260974,SOUTHWEST,,12/11/20790,"(30.1981945, -97.7636566)",5301,1501,2017,WALK/DONT WALK,,False,,5817c08be052e0422be6c73a,OFFLINE,03/30/50470 04:40:00 PM +0000,TxDOT,BROKEN,06/08/51414 08:00:00 AM +0000,,,30.1981945,-97.7636566,08/23/50931 10:00:00 PM +0000
442, MOPAC EXPY / NORTHLAND DR (East),TRAFFIC,TURNED_ON,LOC16-002170,5155147,PRIMARY,7, MOPAC EXPY, NORTHLAND DR,2011825,East,,,AUSTIN FULL PURPOSE,2013696,NORTHWEST,,11/27/7807,"(30.3355293, -97.7537231)",3000,5300,2019,COUNTDOWN,APS,False,,5817c08be052e0422be6c75a,ONLINE,12/12/51329 04:40:00 PM +0000,TxDOT,OK,09/18/49426 08:00:00 AM +0000,,,30.3355293,-97.7537231,05/17/51623 05:20:00 AM +0000
443, NORTHLAND DR / MARILYN DR,TRAFFIC,TURNED_ON,LOC16-002175,5155406,PRIMARY,7, NORTHLAND DR, MARILYN DR,2011843,,,,AUSTIN FULL PURPOSE,2011844,NORTHWEST,,08/22/15112,"(30.3345642, -97.7515335)",5700,2916,2019,WALK/DONT WALK,,False,"2419, 2475",5817c08ce052e0422be6c75c,ONLINE,09/25/51321 04:40:00 PM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.3345642,-97.7515335,05/17/51623 05:20:00 AM +0000
444, ALLANDALE RD / NORTHLAND DR,TRAFFIC,TURNED_ON,LOC16-002180,5155725,PRIMARY,7, ALLANDALE RD, NORTHLAND DR,2048167,,,,AUSTIN FULL PURPOSE,2040321,NORTHWEST,,03/05/0106,"(30.3346004, -97.7491684)",2801,2609,2019,WALK/DONT WALK,,False,"2475, 4588, 2474, 2419",5817c08ce052e0422be6c75e,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,09/18/49426 08:00:00 AM +0000,,,30.3346004,-97.7491684,05/17/51623 05:20:00 AM +0000
441, MOPAC EXPY SVRD / NORTHLAND DR (West),TRAFFIC,TURNED_ON,LOC16-002165,5154860,PRIMARY,10, MOPAC EXPY SVRD, NORTHLAND DR,2013467,West,,,AUSTIN FULL PURPOSE,3200428,NORTHWEST,,04/05/9935,"(30.3367844, -97.7559586)",3300,5700,2019,COUNTDOWN,APS,False,,5817c08be052e0422be6c758,ONLINE,05/25/50971 08:40:00 AM +0000,TxDOT,BROKEN,03/31/50664 08:00:00 AM +0000,,,30.3367844,-97.7559586,08/16/51683 11:20:00 AM +0000
446, FAR WEST BLVD / WOOD HOLLOW DR,TRAFFIC,TURNED_ON,LOC16-002190,5155170,PRIMARY,10, FAR WEST BLVD, WOOD HOLLOW DR,2036048,,,,AUSTIN FULL PURPOSE,2011191,NORTHWEST,,05/09/13453,"(30.3534126, -97.7531357)",6700,3436,2018,WALK/DONT WALK,APS,False,"1921, 1885, 1920, 1886, 5656, 1884, 1922",5817c08ce052e0422be6c762,ONLINE,08/06/51239 04:40:00 PM +0000,COA,OK,02/03/49454 08:00:00 AM +0000,,,30.3534126,-97.7531357,08/06/51429 12:40:00 PM +0000
451, STECK AVE / SHOAL CREEK BLVD,TRAFFIC,TURNED_ON,LOC16-002215,5157213,PRIMARY,7, STECK AVE, SHOAL CREEK BLVD,2010798,,,,AUSTIN FULL PURPOSE,2039847,NORTHWEST,,03/28/13423,"(30.3663502, -97.7386398)",7934,3224,2019,WALK/DONT WALK,,False,"1899, 4649, 1907, 4648, 1906",5b5c435e97428f168b0e86e7,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,06/20/51236 08:00:00 AM +0000,,,30.3663502,-97.7386398,06/12/51393 01:20:00 AM +0000
458, BURNET RD / GAULT LN,TRAFFIC,TURNED_ON,LOC16-002245,5160013,PRIMARY,7, BURNET RD, GAULT LN,3555818,,,,AUSTIN FULL PURPOSE,3321609,NORTHWEST,,04/23/18614,"(30.4049339, -97.7160492)",2901,11700,2018,WALK/DONT WALK,,False,"5133, 5665, 2753, 4640, 4641",5817c08de052e0422be6c778,ONLINE,06/24/51209 04:40:00 PM +0000,COA,OK,07/15/51277 08:00:00 AM +0000,,,30.4049339,-97.7160492,06/09/51623 08:00:00 PM +0000
459, BRAKER LN / KRAMER LN,TRAFFIC,TURNED_ON,LOC16-002250,5160273,PRIMARY,"7,4", BRAKER LN, KRAMER LN,2009788,,,,AUSTIN FULL PURPOSE,3255928,NORTHWEST,,08/06/18548,"(30.3908577, -97.7140121)",2301,2219,2019,WALK/DONT WALK,,False,,5817c08de052e0422be6c77a,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,02/03/49454 08:00:00 AM +0000,,,30.3908577,-97.7140121,05/17/51623 05:20:00 AM +0000
460, BURNET RD / LONGHORN BLVD,TRAFFIC,TURNED_ON,LOC16-002255,5159117,PRIMARY,7, BURNET RD, LONGHORN BLVD,2039610,,,,AUSTIN FULL PURPOSE,2010180,NORTHWEST,,02/28/10384,"(30.3800125, -97.7248764)",2601,9608,2019,WALK/DONT WALK,,False,,5817c08de052e0422be6c77c,ONLINE,05/25/50971 08:40:00 AM +0000,COA,BROKEN,03/04/51417 08:00:00 AM +0000,,,30.3800125,-97.7248764,08/24/51626 08:40:00 AM +0000
461, BURNET RD / RUTLAND DR,TRAFFIC,TURNED_ON,LOC16-002260,5159209,PRIMARY,7, BURNET RD, RUTLAND DR,2010078,,,,AUSTIN FULL PURPOSE,2010041,NORTHWEST,,04/04/5494,"(30.3834267, -97.7240753)",2401,10000,2019,WALK/DONT WALK,,False,,5817c08de052e0422be6c77e,ONLINE,06/24/51209 04:40:00 PM +0000,COA,BROKEN,01/25/51554 08:00:00 AM +0000,,,30.3834267,-97.7240753,08/25/51626 06:00:00 PM +0000
462, BRAKER LN / BURNET RD,TRAFFIC,TURNED_ON,LOC16-002265,5159410,PRIMARY,7, BRAKER LN, BURNET RD,2009783,,,,AUSTIN FULL PURPOSE,3257484,NORTHWEST,,02/22/18168,"(30.3911648, -97.7218094)",10700,2512,2019,WALK/DONT WALK,,False,"3020, 4761, 4682, 4760",5817c08de052e0422be6c780,ONLINE,06/24/51209 04:40:00 PM +0000,COA,OK,12/03/51586 08:00:00 AM +0000,,,30.3911648,-97.7218094,09/28/51655 10:40:00 AM +0000
473, LAMAR BLVD / THURMOND ST,TRAFFIC,TURNED_ON,LOC16-002320,5161271,PRIMARY,4, LAMAR BLVD, THURMOND ST,2011138,,,,AUSTIN FULL PURPOSE,2011137,NORTHEAST,,03/29/13278,"(30.3533516, -97.7056351)",801,8500,2019,COUNTDOWN,,False,,5817c08ee052e0422be6c796,ONLINE,05/25/50971 08:40:00 AM +0000,COA,BROKEN,11/01/51066 12:00:00 AM +0000,,,30.3533516,-97.7056351,11/16/51491 01:20:00 AM +0000
472, 2ND ST / SAN ANTONIO ST,TRAFFIC,TURNED_ON,LOC16-002315,5156060,PRIMARY,9, 2ND ST, SAN ANTONIO ST,2018922,,,,AUSTIN FULL PURPOSE,2018946,CENTRAL,,05/03/37878,"(30.2655945, -97.7487335)",200,400,2018,WALK/DONT WALK,,False,"2153, 5498, 5998, 5219, 5944, 2613, 5868, 1781, 5867, 2643, 2111, 2112, 2110",5817c08de052e0422be6c794,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,,,,30.2655945,-97.7487335,05/03/51626 04:00:00 AM +0000
474, LAMAR BLVD / PAYTON GIN RD,TRAFFIC,TURNED_ON,LOC16-002325,5161813,PRIMARY,4, LAMAR BLVD, PAYTON GIN RD,2039996,,,,AUSTIN FULL PURPOSE,2010965,NORTHEAST,,08/02/14841,"(30.3576469, -97.7001114)",801,8900,2019,UNKNOWN,,False,"628, 466, 627, 4538, 3075",5817c08ee052e0422be6c798,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,11/09/46929 12:00:00 AM +0000,,,30.3576469,-97.7001114,05/22/51678 04:00:00 PM +0000
491, RUNDBERG LN / GEORGIAN DR,TRAFFIC,TURNED_ON,LOC16-002410,5162565,PRIMARY,4, RUNDBERG LN, GEORGIAN DR,2010915,,,,AUSTIN FULL PURPOSE,2010811,NORTHEAST,,07/23/16689,"(30.3608303, -97.6934052)",9100,100,2018,WALK/DONT WALK,,False,,5817c08ee052e0422be6c7ba,ONLINE,05/22/51513 04:40:00 PM +0000,COA,OK,07/30/51381 08:00:00 AM +0000,,,30.3608303,-97.6934052,02/03/51544 02:00:00 PM +0000
492, RUNDBERG LN / COLLINFIELD DR,TRAFFIC,TURNED_ON,LOC16-002415,5161615,PRIMARY,4, RUNDBERG LN, COLLINFIELD DR,2010700,,,,AUSTIN FULL PURPOSE,2010680,NORTHWEST,,05/12/20213,"(30.3653278, -97.7016525)",9200,1000,2018,WALK/DONT WALK,,False,,5817c08ee052e0422be6c7bc,ONLINE,05/22/51513 04:40:00 PM +0000,COA,OK,02/03/49454 08:00:00 AM +0000,,,30.3653278,-97.7016525,11/06/51623 08:00:00 PM +0000
495, PARKFIELD DR / KRAMER LN,TRAFFIC,TURNED_ON,LOC16-002430,5161979,PRIMARY,4, PARKFIELD DR, KRAMER LN,2010048,,,,AUSTIN FULL PURPOSE,2010047,NORTHWEST,,03/18/20391,"(30.3827133, -97.6978989)",1401,11000,2018,WALK/DONT WALK,,False,,5817c08ee052e0422be6c7c2,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,02/03/49454 08:00:00 AM +0000,,,30.3827133,-97.6978989,10/03/51642 09:20:00 AM +0000
494, DUVAL RD / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-002425,5160020,SECONDARY,7, DUVAL RD, MOPAC EXPY SVRD,2006443,,493:  DUVAL RD / MOPAC EXPY SVRD,,AUSTIN FULL PURPOSE,2006438,NORTHWEST,,07/13/19835,"(30.4078178, -97.7158508)",11975,3000,2019,COUNTDOWN,APS,False,,5817c08ee052e0422be6c7c0,NO COMMUNICATION,12/07/49853 10:00:00 PM +0000,TxDOT,OK,02/03/49454 08:00:00 AM +0000,,,30.4078178,-97.7158508,03/30/51643 08:40:00 PM +0000
496,SH 71 SVRD / PRESIDENTIAL BLVD (CARDINAL LOOP),TRAFFIC,TURNED_ON,LOC16-006885,5165986,PRIMARY,2,SH 71 SVRD, PRESIDENTIAL BLVD,2038107,CARDINAL LOOP,,1044: SH 71 SVRD / CARDINAL LOOP (PRESIDENTIAL BLVD),AUSTIN FULL PURPOSE,2038109,SOUTHEAST,,09/18/48747,"(30.21267, -97.65884)",2501,2432,2018,COUNTDOWN,APS,False,"5045, 4329",5817c0ebe052e0422be6cd1e,ONLINE,09/25/51321 04:40:00 PM +0000,COA,NO DETECTION,01/18/49747 08:00:00 AM +0000,,,30.21267,-97.65884,08/05/51259 04:00:00 AM +0000
4006,706 BLK E 8TH ST (APD),PHB,TURNED_ON,LOC16-005020,,PRIMARY,9, 8TH ST,  ,,APD,,,AUSTIN FULL PURPOSE,5310493,CENTRAL,,07/11/43099,"(30.2680264, -97.73526)",,706,2018,COUNTDOWN,APS,False,,5817c0e1e052e0422be6cc9b,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.2680264,-97.73526,07/04/51623 08:00:00 PM +0000
513, LAMAR BLVD / MEADOWS DR,TRAFFIC,TURNED_ON,LOC16-002510,5162805,PRIMARY,4, LAMAR BLVD, MEADOWS DR,2039689,,,,AUSTIN FULL PURPOSE,2010367,NORTHEAST,,01/04/20802,"(30.3741302, -97.690773)",801,10508,2018,WALK/DONT WALK,,False,,5817c090e052e0422be6c7e2,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,02/18/49558 08:00:00 AM +0000,,,30.3741302,-97.690773,04/29/51626 04:40:00 PM +0000
4004,600 BLK BARTON SPRINGS RD (Town Lake Center),PHB,TURNED_ON,LOC16-007150,,PRIMARY,9, BARTON SPRINGS RD,  ,,Town Lake Center,,,AUSTIN FULL PURPOSE,2019331,SOUTHWEST,,10/03/42228,"(30.25894, -97.751935)",,600,2018,COUNTDOWN,APS,False,,5817c0e1e052e0422be6cc94,ONLINE,02/03/50618 04:40:00 PM +0000,COA,NO DETECTION,,,,30.25894,-97.751935,06/30/51686 06:40:00 PM +0000
512, BRETTONWOODS LN / RUTHERFORD LN,TRAFFIC,TURNED_ON,LOC16-002505,5162769,PRIMARY,4, BRETTONWOODS LN, RUTHERFORD LN,2011508,,,,AUSTIN FULL PURPOSE,2011507,NORTHEAST,,09/29/40703,"(30.3415089, -97.6919937)",922,8000,2018,UNKNOWN,,False,,5817c090e052e0422be6c7e0,ONLINE,07/21/49777 04:40:00 PM +0000,COA,OK,10/22/51129 12:00:00 AM +0000,,,30.3415089,-97.6919937,01/01/51153 10:00:00 PM +0000
4003,2400 BLK RUTLAND DR,PHB,TURNED_ON,LOC16-005005,,PRIMARY,7, RUTLAND DR,  ,,,,,AUSTIN FULL PURPOSE,2010078,NORTHWEST,,04/05/42171,"(30.3827038, -97.7218704)",,2400,2018,COUNTDOWN,APS,False,"5687, 5688",5817c0e1e052e0422be6cc92,ONLINE,07/23/49777 02:00:00 AM +0000,COA,NO DETECTION,,,,30.3827038,-97.7218704,01/12/51435 10:40:00 PM +0000
4005," RUNDBERG LN / TEASDALE TER (Dobie MS, Gus Garcia Rec Center)",PHB,TURNED_ON,LOC16-005015,5163970,PRIMARY,4, RUNDBERG LN, TEASDALE TER,2011103,"Dobie MS, Gus Garcia Rec Center",,,AUSTIN FULL PURPOSE,2011104,NORTHEAST,,07/16/42617,"(30.3539848, -97.6813049)",9400,1100,2017,COUNTDOWN,APS,False,"1141, 4721",5817c0e1e052e0422be6cc97,OFFLINE,06/01/51450 04:40:00 PM +0000,COA,NO DETECTION,,,,30.3539848,-97.6813049,09/15/51412 06:40:00 PM +0000
515, BRAKER LN / HORNSBY ST,TRAFFIC,TURNED_ON,LOC16-002520,5163637,PRIMARY,"7,4", BRAKER LN, HORNSBY ST,2010141,,,,AUSTIN FULL PURPOSE,2010142,NORTHEAST,,10/20/24615,"(30.3802395, -97.6834335)",11300,400,2019,COUNTDOWN,,False,,5817c090e052e0422be6c7e6,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,03/28/49421 08:00:00 AM +0000,,,30.3802395,-97.6834335,09/28/51655 10:40:00 AM +0000
514, BRAKER LN / PARKFIELD DR,TRAFFIC,TURNED_ON,LOC16-002515,5162233,PRIMARY,"7,4", BRAKER LN, PARKFIELD DR,2009948,,,,AUSTIN FULL PURPOSE,2009915,NORTHWEST,,02/16/22190,"(30.3861217, -97.6957474)",11200,1400,2017,WALK/DONT WALK,,False,"4972, 4965, 3023, 3010",5817c090e052e0422be6c7e4,ONLINE,05/25/50971 08:40:00 AM +0000,COA,OK,03/28/49421 08:00:00 AM +0000,,,30.3861217,-97.6957474,01/13/51435 03:20:00 PM +0000
531,SH 71  / FLETCHER LN,TRAFFIC,TURNED_ON,LOC16-002600,5143788,PRIMARY,8,SH 71 , FLETCHER LN,2047129,,,,AUSTIN FULL PURPOSE,2042973,SOUTHWEST,,11/02/23361,"(30.2470665, -97.888443)",6301,7500,2017,WALK/DONT WALK,,False,"2595, 4448",5817c091e052e0422be6c806,OFFLINE,01/11/50462 04:40:00 PM +0000,COA,OK,12/01/50625 08:00:00 AM +0000,,,30.2470665,-97.888443,06/27/51623 04:40:00 AM +0000
4049, BURNET RD / LAWNMONT AVE,PHB,TURNED_ON,LOC16-005455,5157205,PRIMARY,7, BURNET RD, LAWNMONT AVE,2012111,,,,AUSTIN FULL PURPOSE,2012109,NORTHWEST,,02/06/48660,"(30.3280777, -97.7397829)",2101,5400,2018,COUNTDOWN,APS,False,"819, 5964",5817c0ebe052e0422be6cd1c,OFFLINE,02/16/51516 04:40:00 PM +0000,COA,NO DETECTION,,,,30.3280777,-97.7397829,10/11/51623 10:40:00 AM +0000
4050, QUINLAN PARK RD / CANYON GLEN DR,PHB,TURNED_ON,LOC16-007460,,PRIMARY,, QUINLAN PARK RD, CANYON GLEN DR,2013976,,,,AUSTIN 2 MILE ETJ,2014027,NORTHWEST,,10/20/49092,"(30.380762, -97.884765)",12401,4000,2019,COUNTDOWN,APS,False,,58487f1dd7f1a97b3206f5a6,OFFLINE,10/11/50349 04:40:00 PM +0000,Travis County,NO DETECTION,,,,30.380762,-97.884765,09/28/51655 10:40:00 AM +0000
4051, JOHNNY MORRIS RD / DAFFAN LN (Walnut Creek Trail),PHB,TURNED_ON,LOC16-007465,,PRIMARY,1, JOHNNY MORRIS RD, DAFFAN LN,5052622,Walnut Creek Trail,,,AUSTIN 2 MILE ETJ,2037135,NORTHEAST,,04/14/49807,"(30.321897, -97.630756)",6800,8800,2019,COUNTDOWN,APS,False,,584880673e6a4911419cd6d0,ONLINE,07/23/49777 02:00:00 AM +0000,Travis County,NO DETECTION,,,,30.321897,-97.630756,09/28/51655 10:40:00 AM +0000
534, BURLESON RD / MONTOPOLIS DR,TRAFFIC,TURNED_ON,LOC16-002615,5160558,PRIMARY,2, BURLESON RD, MONTOPOLIS DR,2023216,,,,AUSTIN FULL PURPOSE,2023221,SOUTHEAST,,08/23/25809,"(30.2055626, -97.7165909)",3605,6300,2018,WALK/DONT WALK,,False,,5817c091e052e0422be6c80c,ONLINE,10/12/49748 04:00:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.2055626,-97.7165909,05/30/51678 07:20:00 AM +0000
532,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),TRAFFIC,TURNED_ON,LOC16-002605,,PRIMARY,8, SLAUGHTER LN,  ,,BOWIE HIGH SCHOOL,,,AUSTIN FULL PURPOSE,2041989,SOUTHWEST,,10/20/24615,"(30.1891022, -97.8568878)",,3901,2019,COUNTDOWN,Push-Button,False,,5817c091e052e0422be6c808,OFFLINE,07/18/51647 04:40:00 PM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.1891022,-97.8568878,06/30/51689 02:40:00 PM +0000
533, SLAUGHTER LN / CURLEW DR,TRAFFIC,TURNED_ON,LOC16-002610,5147719,PRIMARY,5, SLAUGHTER LN, CURLEW DR,2027739,,,,AUSTIN FULL PURPOSE,2027729,SOUTHWEST,,06/12/25601,"(30.1765766, -97.833992)",9911,2600,2017,COUNTDOWN,,False,,5817c091e052e0422be6c80a,ONLINE,10/23/50820 08:40:00 AM +0000,COA,OK,12/23/49423 08:00:00 AM +0000,,,30.1765766,-97.833992,02/16/51394 08:40:00 AM +0000
535, LAMAR BLVD / YAGER LN,TRAFFIC,TURNED_ON,LOC16-002620,5164083,PRIMARY,7, LAMAR BLVD, YAGER LN,2039383,,,,AUSTIN FULL PURPOSE,2039372,NORTHEAST,,,"(30.4017849, -97.6791687)",501,12250,2018,WALK/DONT WALK,,False,,5817c092e052e0422be6c80e,ONLINE,05/25/50971 08:40:00 AM +0000,COA,BROKEN,11/01/51066 12:00:00 AM +0000,,,30.4017849,-97.6791687,12/31/51439 03:20:00 AM +0000
